rat,group,session,trial,duration,iti,reinforced,criterion
117,ERROR_M,1,1,0.18199999999999505,3.475999999999999,0,0.5
117,ERROR_M,1,2,0.41200000000000614,2.4919999999999973,0,0.5
117,ERROR_M,1,3,0.7779999999999987,3.7820000000000036,1,0.5
117,ERROR_M,1,4,0.4379999999999953,4.5,0,0.5
117,ERROR_M,1,5,0.3539999999999992,3.4380000000000024,0,0.5
117,ERROR_M,1,6,0.44200000000000017,7.118000000000002,0,0.5
117,ERROR_M,1,7,0.5240000000000009,4.079999999999998,1,0.5
117,ERROR_M,1,8,0.5040000000000049,4.705999999999989,1,0.5
117,ERROR_M,1,9,0.4680000000000035,3.8299999999999983,0,0.5
117,ERROR_M,1,10,0.08599999999999852,0.4440000000000026,0,0.5
117,ERROR_M,1,11,0.5139999999999958,2.294000000000011,0,0.5
117,ERROR_M,1,12,0.23999999999999488,0.3580000000000041,0,0.5
117,ERROR_M,1,13,0.5019999999999953,2.421999999999997,0,0.5
117,ERROR_M,1,14,3.5940000000000083,8.685999999999993,1,0.5
117,ERROR_M,1,15,0.38800000000000523,3.0420000000000016,0,0.5
117,ERROR_M,1,16,0.3160000000000025,0.10999999999999943,0,0.5
117,ERROR_M,1,17,0.2819999999999965,3.780000000000001,0,0.5
117,ERROR_M,1,18,0.1839999999999975,4.866,0,0.5
117,ERROR_M,1,19,0.09399999999999409,4.378,0,0.5
117,ERROR_M,1,20,0.7720000000000056,3.5220000000000056,1,0.5
117,ERROR_M,1,21,0.563999999999993,2.986000000000004,1,0.5
117,ERROR_M,1,22,0.34199999999999875,2.3659999999999997,0,0.5
117,ERROR_M,1,23,0.4200000000000017,2.0660000000000025,0,0.5
117,ERROR_M,1,24,1.0619999999999976,8.97399999999999,1,0.5
117,ERROR_M,1,25,0.3100000000000023,8.574000000000012,0,0.5
117,ERROR_M,1,26,0.6919999999999789,2.2200000000000273,1,0.5
117,ERROR_M,1,27,0.3779999999999859,1.9939999999999998,0,0.5
117,ERROR_M,1,28,1.4199999999999875,3.950000000000017,1,0.5
117,ERROR_M,1,29,1.0840000000000032,4.744,1,0.5
117,ERROR_M,1,30,0.9399999999999977,11.759999999999991,1,0.5
117,ERROR_M,1,31,0.6500000000000057,1.656000000000006,0,1.0
117,ERROR_M,1,32,0.7819999999999823,0.33600000000001273,0,1.0
117,ERROR_M,1,33,2.132000000000005,1.8940000000000055,0,1.0
117,ERROR_M,1,34,0.5180000000000007,1.0459999999999923,0,1.0
117,ERROR_M,1,35,0.2740000000000009,9.340000000000003,0,1.0
117,ERROR_M,1,36,1.6099999999999852,4.843999999999994,1,1.0
117,ERROR_M,1,37,0.4339999999999975,3.1480000000000246,0,1.0
117,ERROR_M,1,38,0.5979999999999848,1.8079999999999927,0,1.0
117,ERROR_M,1,39,0.7319999999999993,4.2900000000000205,0,1.0
117,ERROR_M,1,40,1.167999999999978,4.254000000000019,1,1.0
117,ERROR_M,1,41,0.6500000000000057,5.195999999999998,0,1.0
117,ERROR_M,1,42,0.09000000000000341,30.299999999999983,0,1.0
117,ERROR_M,1,43,1.936000000000007,0.2400000000000091,1,1.0
117,ERROR_M,1,44,0.4779999999999802,9.440000000000026,0,1.0
117,ERROR_M,1,45,0.5059999999999718,6.650000000000034,0,1.0
117,ERROR_M,1,46,0.5079999999999814,2.7239999999999895,0,1.0
117,ERROR_M,1,47,0.4560000000000173,1.6959999999999695,0,1.0
117,ERROR_M,1,48,0.9300000000000068,12.684000000000026,0,1.0
117,ERROR_M,1,49,0.7019999999999982,46.361999999999966,0,1.0
117,ERROR_M,1,50,0.6160000000000423,2.4459999999999695,0,1.0
117,ERROR_M,1,51,0.7620000000000005,1.3940000000000055,0,1.0
117,ERROR_M,1,52,0.5300000000000296,0.20999999999997954,0,1.0
117,ERROR_M,1,53,0.40399999999999636,0.1220000000000141,0,1.0
117,ERROR_M,1,54,0.19200000000000728,0.08999999999997499,0,1.0
117,ERROR_M,1,55,0.4560000000000173,23.620000000000005,0,1.0
117,ERROR_M,1,56,0.09199999999998454,8.963999999999999,0,1.0
117,ERROR_M,1,57,0.060000000000002274,1.8659999999999854,0,1.0
117,ERROR_M,1,58,0.6220000000000141,0.3480000000000132,0,1.0
117,ERROR_M,1,59,0.2559999999999718,10.632000000000005,0,1.0
117,ERROR_M,1,60,0.3299999999999841,1.9840000000000373,0,1.0
117,ERROR_M,1,61,1.1599999999999682,0.3079999999999927,1,1.0
117,ERROR_M,1,62,0.3160000000000309,0.38400000000001455,0,1.0
117,ERROR_M,1,63,0.1379999999999768,0.14800000000002456,0,1.0
117,ERROR_M,1,64,0.8899999999999864,7.317999999999984,0,1.0
117,ERROR_M,1,65,0.5240000000000009,2.862000000000023,0,1.0
117,ERROR_M,1,66,0.5840000000000032,14.144000000000005,0,1.0
117,ERROR_M,1,67,0.14999999999997726,2.0720000000000027,0,1.0
117,ERROR_M,1,68,0.5620000000000118,2.9219999999999686,0,1.0
117,ERROR_M,1,69,0.4759999999999991,1.410000000000025,0,1.0
117,ERROR_M,1,70,0.5659999999999741,2.348000000000013,0,1.0
117,ERROR_M,1,71,1.5480000000000018,2.694000000000017,1,1.0
117,ERROR_M,1,72,0.35599999999999454,1.5559999999999832,0,1.0
117,ERROR_M,1,73,0.5060000000000286,13.346000000000004,0,1.0
117,ERROR_M,1,74,0.45799999999997,9.552000000000021,0,1.0
117,ERROR_M,1,75,0.4300000000000068,3.811999999999955,0,1.0
117,ERROR_M,1,76,0.3520000000000323,2.565999999999974,0,1.0
117,ERROR_M,1,77,0.5320000000000391,2.0879999999999654,0,1.0
117,ERROR_M,1,78,0.6240000000000236,0.1339999999999577,0,1.0
117,ERROR_M,1,79,0.7760000000000105,3.9399999999999977,0,1.0
117,ERROR_M,1,80,0.3760000000000332,0.18599999999997863,0,1.0
117,ERROR_M,1,81,0.7520000000000095,72.36999999999995,0,1.0
117,ERROR_M,1,82,0.7520000000000664,3.505999999999972,0,1.0
117,ERROR_M,1,83,0.4540000000000646,1.5559999999999263,0,1.0
117,ERROR_M,1,84,0.76400000000001,0.04600000000004911,0,1.0
117,ERROR_M,1,85,0.7619999999999436,1.608000000000061,0,1.0
117,ERROR_M,1,86,0.5720000000000027,4.3139999999999645,0,1.0
117,ERROR_M,1,87,0.8640000000000327,35.01999999999998,0,1.0
117,ERROR_M,1,88,0.5459999999999354,2.9960000000000946,0,1.0
117,ERROR_M,1,89,0.4559999999999036,6.6059999999999945,0,1.0
117,ERROR_M,1,90,0.4519999999999982,0.12200000000007094,0,1.0
117,ERROR_M,1,91,0.5380000000000109,25.671999999999912,0,1.0
117,ERROR_M,1,92,0.5300000000000864,11.75,0,1.0
117,ERROR_M,1,93,0.33199999999999363,2.891999999999939,0,1.0
117,ERROR_M,1,94,0.5099999999999909,1.8140000000000782,0,1.0
117,ERROR_M,1,95,1.5739999999999554,17.885999999999967,1,1.0
117,ERROR_M,1,96,0.41800000000000637,12.82000000000005,0,1.0
117,ERROR_M,1,97,0.6639999999999873,9.822000000000003,0,1.0
117,ERROR_M,1,98,0.48599999999999,4.720000000000027,0,1.0
117,ERROR_M,1,99,0.14999999999997726,0.2039999999999509,0,1.0
117,ERROR_M,1,100,0.13600000000008095,0.045999999999935426,0,1.0
117,ERROR_M,1,101,0.34199999999998454,2.9720000000000937,0,1.0
117,ERROR_M,1,102,0.8919999999999391,4.548000000000002,0,1.0
117,ERROR_M,1,103,0.7400000000000091,4.145999999999958,0,1.0
117,ERROR_M,1,104,1.7560000000000855,10.673999999999978,1,1.0
117,ERROR_M,1,105,0.21000000000003638,5.055999999999926,0,1.0
117,ERROR_M,1,106,1.51400000000001,7.981999999999971,1,1.0
117,ERROR_M,1,107,0.4680000000000746,2.1079999999999472,0,1.0
117,ERROR_M,1,108,0.13200000000006185,0.07999999999992724,0,1.0
117,ERROR_M,1,109,0.6180000000000518,4.043999999999983,0,1.0
117,ERROR_M,1,110,0.8379999999999654,2.173999999999978,0,1.0
117,ERROR_M,1,111,0.7700000000000955,0.029999999999972715,0,1.0
117,ERROR_M,1,112,0.30600000000004,0.42999999999995,0,1.0
117,ERROR_M,1,113,1.5199999999999818,3.7939999999999827,0,1.0
117,ERROR_M,1,114,0.4560000000000173,1.6900000000000546,0,1.0
117,ERROR_M,1,115,0.7119999999999891,6.101999999999975,0,1.0
117,ERROR_M,1,116,0.32000000000005,0.40399999999999636,0,1.0
117,ERROR_M,1,117,0.32999999999992724,2.697999999999979,0,1.0
117,ERROR_M,1,118,0.6299999999999955,2.37600000000009,0,1.0
117,ERROR_M,1,119,0.8360000000000127,2.0039999999999054,0,1.0
117,ERROR_M,1,120,0.2699999999999818,0.21000000000003638,0,1.0
117,ERROR_M,1,121,0.18200000000001637,0.31799999999998363,0,1.0
117,ERROR_M,1,122,0.7540000000000191,0.21600000000000819,0,1.0
117,ERROR_M,1,123,0.5019999999999527,4.930000000000064,0,1.0
117,ERROR_M,1,124,1.6779999999999973,7.597999999999956,1,1.0
117,ERROR_M,1,125,0.32000000000005,2.6720000000000255,0,1.0
117,ERROR_M,1,126,0.6359999999999673,1.711999999999989,0,1.0
117,ERROR_M,1,127,1.2240000000000464,3.5459999999999354,1,1.0
117,ERROR_M,1,128,0.42200000000002547,2.3039999999999736,0,1.0
117,ERROR_M,1,129,1.45799999999997,6.25,1,1.0
117,ERROR_M,1,130,0.5300000000000864,1.7939999999999827,0,1.0
117,ERROR_M,1,131,0.5399999999999636,0.06200000000001182,0,1.0
117,ERROR_M,1,132,0.06600000000003092,2.919999999999959,0,1.0
117,ERROR_M,1,133,0.39800000000002456,0.17799999999999727,0,1.0
117,ERROR_M,1,134,0.13400000000001455,0.038000000000010914,0,1.0
117,ERROR_M,1,135,0.65199999999993,2.4020000000000437,0,1.0
117,ERROR_M,1,136,1.0639999999999645,3.3780000000000427,1,1.0
117,ERROR_M,1,137,0.52800000000002,1.6459999999999582,0,1.0
117,ERROR_M,1,138,1.3780000000000427,6.3419999999999845,1,1.0
117,ERROR_M,1,139,0.42799999999999727,1.8479999999999563,0,1.0
117,ERROR_M,1,140,0.9740000000000464,2.3799999999999955,0,1.0
117,ERROR_M,1,141,0.32200000000000273,0.19399999999995998,0,1.0
117,ERROR_M,1,142,0.7680000000000291,2.8220000000000027,0,1.0
117,ERROR_M,1,143,0.7559999999999718,1.6779999999999973,0,1.0
117,ERROR_M,1,144,0.43000000000006366,0.09399999999993724,0,1.0
117,ERROR_M,1,145,0.5240000000000009,0.6580000000000155,0,1.0
117,ERROR_M,1,146,1.0220000000000482,1.5759999999999081,0,1.0
117,ERROR_M,1,147,0.7000000000000455,5.796000000000049,0,1.0
117,ERROR_M,1,148,0.4419999999998936,1.6140000000000327,0,1.0
117,ERROR_M,1,149,1.8120000000000118,3.816000000000031,1,1.0
117,ERROR_M,1,150,0.7479999999999336,1.8000000000000682,0,1.0
117,ERROR_M,1,151,0.7899999999999636,1.4039999999999964,0,1.0
117,ERROR_M,1,152,0.8920000000000528,4.683999999999969,0,1.0
117,ERROR_M,1,153,0.23599999999999,1.745999999999981,0,1.0
117,ERROR_M,1,154,0.9039999999999964,1.495999999999981,0,1.0
117,ERROR_M,1,155,2.4680000000000746,5.576000000000022,1,1.0
117,ERROR_M,1,156,0.5319999999999254,1.07000000000005,0,1.0
117,ERROR_M,1,157,1.1039999999999281,4.05600000000004,1,1.0
117,ERROR_M,1,158,0.41399999999998727,1.57000000000005,0,1.0
117,ERROR_M,1,159,0.2319999999999709,0.18999999999994088,0,1.0
117,ERROR_M,1,160,0.43600000000003547,2.283999999999992,0,1.0
117,ERROR_M,1,161,0.6100000000000136,1.1900000000000546,0,1.0
117,ERROR_M,1,162,1.90199999999993,2.838000000000079,1,1.0
117,ERROR_M,1,163,0.48599999999999,1.363999999999919,0,1.0
117,ERROR_M,1,164,1.54200000000003,2.2280000000000655,1,1.0
117,ERROR_M,1,165,1.183999999999969,4.073999999999955,1,1.0
117,ERROR_M,1,166,1.6940000000000737,2.6079999999999472,1,1.0
117,ERROR_M,1,167,0.38599999999996726,1.5679999999999836,0,1.5
117,ERROR_M,1,168,1.0500000000000682,1.0579999999999927,0,1.5
117,ERROR_M,1,169,2.0259999999999536,4.738000000000056,1,1.5
117,ERROR_M,1,170,0.76400000000001,1.6219999999999573,0,1.5
117,ERROR_M,1,171,1.1720000000000255,1.169999999999959,0,1.5
117,ERROR_M,1,172,1.6499999999999773,3.83400000000006,1,1.5
117,ERROR_M,1,173,1.1680000000000064,1.5539999999999736,0,1.5
117,ERROR_M,1,174,0.8559999999999945,0.09800000000007003,0,1.5
117,ERROR_M,1,175,0.2319999999999709,1.2200000000000273,0,1.5
117,ERROR_M,1,176,1.2759999999999536,3.2939999999999827,0,1.5
117,ERROR_M,1,177,0.5180000000000291,2.9080000000000155,0,1.5
117,ERROR_M,1,178,1.5439999999999827,0.17399999999997817,1,1.5
117,ERROR_M,1,179,0.34799999999995634,2.6380000000000337,0,1.5
117,ERROR_M,1,180,1.8139999999999645,2.480000000000018,1,1.5
117,ERROR_M,1,181,1.0919999999999845,1.6059999999999945,0,1.5
117,ERROR_M,1,182,0.9580000000000837,1.44399999999996,0,1.5
117,ERROR_M,1,183,2.274000000000001,3.933999999999969,1,1.5
117,ERROR_M,1,184,0.9560000000000173,13.460000000000036,0,1.5
117,ERROR_M,1,185,0.14400000000000546,1.4239999999999782,0,1.5
117,ERROR_M,1,186,0.5120000000000573,1.217999999999961,0,1.5
117,ERROR_M,1,187,0.9879999999999427,1.2440000000000282,0,1.5
117,ERROR_M,1,188,0.4339999999999691,0.29200000000003,0,1.5
117,ERROR_M,1,189,0.12400000000002365,1.8079999999999927,0,1.5
117,ERROR_M,1,190,0.5119999999999436,0.8800000000001091,0,1.5
117,ERROR_M,1,191,0.9699999999999136,2.2320000000000846,0,1.5
117,ERROR_M,1,192,0.2939999999999827,0.18999999999994088,0,1.5
117,ERROR_M,1,193,1.197999999999979,2.1100000000000136,0,1.5
117,ERROR_M,1,194,0.2699999999999818,6.252000000000066,0,1.5
117,ERROR_M,1,195,0.5760000000000218,1.0659999999999172,0,1.5
117,ERROR_M,1,196,1.2520000000000664,8.215999999999894,0,1.5
117,ERROR_M,1,197,0.5860000000000127,5.966000000000122,0,1.5
117,ERROR_M,1,198,0.6739999999999782,0.041999999999916326,0,1.5
117,ERROR_M,1,199,1.0679999999999836,1.259999999999991,0,1.5
117,ERROR_M,1,200,1.5920000000000982,3.7819999999999254,1,1.5
117,ERROR_M,1,201,2.3300000000001546,3.5119999999999436,1,1.5
117,ERROR_M,1,202,0.6859999999999218,2.1200000000001182,0,1.5
117,ERROR_M,1,203,0.4519999999999982,1.3899999999998727,0,1.5
117,ERROR_M,1,204,0.39400000000000546,1.1179999999999382,0,1.5
117,ERROR_M,1,205,0.20800000000008367,1.4320000000000164,0,1.5
117,ERROR_M,1,206,2.2480000000000473,4.5499999999999545,1,1.5
117,ERROR_M,1,207,1.816000000000031,3.783999999999878,1,1.5
117,ERROR_M,1,208,0.44800000000009277,1.8579999999999472,0,1.5
117,ERROR_M,1,209,0.5679999999999836,1.3260000000000218,0,1.5
117,ERROR_M,1,210,0.31799999999998363,0.07000000000016371,0,1.5
117,ERROR_M,1,211,0.8139999999998508,2.4760000000001128,0,1.5
117,ERROR_M,1,212,1.1859999999999218,0.029999999999972715,0,1.5
117,ERROR_M,1,213,0.7100000000000364,2.8460000000000036,0,1.5
117,ERROR_M,1,214,0.19399999999995998,0.14000000000010004,0,1.5
117,ERROR_M,1,215,2.227999999999838,1.6900000000000546,0,1.5
117,ERROR_M,1,216,1.5480000000000018,7.880000000000109,1,1.5
117,ERROR_M,1,217,0.8460000000000036,2.5979999999999563,0,1.5
117,ERROR_M,1,218,0.5540000000000873,1.5379999999997835,0,1.5
